Event	ID	Name			Wwise Object Path	Notes
	303628970	Play_SFX_spell_charging			\Default Work Unit\Play_SFX_spell_charging	
	363031598	Play_SFX_GameOver			\Default Work Unit\Play_SFX_GameOver	
	1039124969	Play_light_fire			\Default Work Unit\Play_light_fire	
	1117141914	Play_SFX_UI_back			\Default Work Unit\Play_SFX_UI_back	
	1139882387	Play_Combat_Playlist			\Default Work Unit\Play_Combat_Playlist	
	1188897697	Play_SFX_PlayerGetsHit			\Default Work Unit\Play_SFX_PlayerGetsHit	
	1260596673	Play_dragonWingLeft			\Default Work Unit\Play_dragonWingLeft	
	2084793062	Play_Dragon_Roar			\Default Work Unit\Play_Dragon_Roar	
	2484137795	Play_SFX_UI_Select			\Default Work Unit\Play_SFX_UI_Select	
	2545938451	Play_Footsteps_random			\Default Work Unit\Play_Footsteps_random	
	2607860660	Play_dragonWingRight			\Default Work Unit\Play_dragonWingRight	
	2808440905	Play_SFX_UI_browse			\Default Work Unit\Play_SFX_UI_browse	
	3118224692	Play_Menu_Music_Playlist			\Default Work Unit\Play_Menu_Music_Playlist	
	3158438924	Play_Explore_Playlist			\Default Work Unit\Play_Explore_Playlist	
	3300599549	Play_SFX_spell_cast_randomContainer			\Default Work Unit\Play_SFX_spell_cast_randomContainer	
	4214097601	Play_dragonFlyUp			\Default Work Unit\Play_dragonFlyUp	
	4256373713	Play_Tutorial_Playlist			\Default Work Unit\Play_Tutorial_Playlist	

Effect plug-ins	ID	Name	Type				Notes
	353118610	SFX_spell_charging	X:\Games\TrialsOfFire\TrialsOfFire\TrialsOfFire_WwiseProject\.cache\Mac\SFX\SFX_spell_charging_57E4600F.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX_spell_charging		633696
	367317632	footstep_6	X:\Games\TrialsOfFire\TrialsOfFire\TrialsOfFire_WwiseProject\.cache\Mac\SFX\footsteps\footstep_6_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps_random\footsteps\footstep_6		74632
	385204008	180 Drums intense STEM	X:\Games\TrialsOfFire\TrialsOfFire\TrialsOfFire_WwiseProject\.cache\Mac\SFX\Combat\180 Drums intense STEM_D79FB2B7.wem		\Interactive Music Hierarchy\Default Work Unit\Combat Playlist\Combat Main\180 Drums intense STEM		7275888
	407614234	188 Emotional Stack STEM	X:\Games\TrialsOfFire\TrialsOfFire\TrialsOfFire_WwiseProject\.cache\Mac\SFX\Explore\188 Emotional Stack STEM_D79FB2B7.wem		\Interactive Music Hierarchy\Default Work Unit\Explore Playlist\Explore\188 Emotional Stack STEM		7275888
	433595703	SFX_GameOver	X:\Games\TrialsOfFire\TrialsOfFire\TrialsOfFire_WwiseProject\.cache\Mac\SFX\SFX_GameOver_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX_GameOver		587064
	468590362	dragonFlyUp	X:\Games\TrialsOfFire\TrialsOfFire\TrialsOfFire_WwiseProject\.cache\Mac\SFX\dragonFlyUp_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\dragonFlyUp		284040
	476013138	dragon_grown_2	X:\Games\TrialsOfFire\TrialsOfFire\TrialsOfFire_WwiseProject\.cache\Mac\SFX\dragon_grown_2_02B24A68.wem		\Actor-Mixer Hierarchy\Default Work Unit\Dragon_Roar\dragon_grown_2		558460
	514870237	184 Strings STEM	X:\Games\TrialsOfFire\TrialsOfFire\TrialsOfFire_WwiseProject\.cache\Mac\SFX\Explore\184 Strings STEM_D79FB2B7.wem		\Interactive Music Hierarchy\Default Work Unit\Explore Playlist\Explore\184 Strings STEM		7275888
	560081505	footstep_1	X:\Games\TrialsOfFire\TrialsOfFire\TrialsOfFire_WwiseProject\.cache\Mac\SFX\footsteps\footstep_1_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps_random\footsteps\footstep_1		74632
	590483039	leftWing_1	X:\Games\TrialsOfFire\TrialsOfFire\TrialsOfFire_WwiseProject\.cache\Mac\SFX\leftWing_1_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\dragonWingLeft\leftWing_1		162352
	599553398	footstep_3	X:\Games\TrialsOfFire\TrialsOfFire\TrialsOfFire_WwiseProject\.cache\Mac\SFX\footsteps\footstep_3_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps_random\footsteps\footstep_3		74632
	636407208	190 Menu Music STEM 152 bpm	X:\Games\TrialsOfFire\TrialsOfFire\TrialsOfFire_WwiseProject\.cache\Mac\SFX\190 Menu Music STEM 152 bpm_D79FB2B7.wem		\Interactive Music Hierarchy\Default Work Unit\Menu Music Playlist\Menu Music\190 Menu Music STEM 152 bpm		4850624
	648218639	rightWing_3	X:\Games\TrialsOfFire\TrialsOfFire\TrialsOfFire_WwiseProject\.cache\Mac\SFX\rightWing_3_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\dragonWingRight\rightWing_3		177564
	666072819	184 MOOG LEAD 2 STEM	X:\Games\TrialsOfFire\TrialsOfFire\TrialsOfFire_WwiseProject\.cache\Mac\SFX\Combat\184 MOOG LEAD 2 STEM_D79FB2B7.wem		\Interactive Music Hierarchy\Default Work Unit\Combat Playlist\Combat Main\184 MOOG LEAD 2 STEM		7275888
	697117672	leftWing_3	X:\Games\TrialsOfFire\TrialsOfFire\TrialsOfFire_WwiseProject\.cache\Mac\SFX\leftWing_3_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\dragonWingLeft\leftWing_3		162352
	708754026	SFX_PlayerGetsHit	X:\Games\TrialsOfFire\TrialsOfFire\TrialsOfFire_WwiseProject\.cache\Mac\SFX\SFX_PlayerGetsHit_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX_PlayerGetsHit		242336
	712757521	Light_fire	X:\Games\TrialsOfFire\TrialsOfFire\TrialsOfFire_WwiseProject\.cache\Mac\SFX\light_fire_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Light_fire		714208
	730421286	Fire Ball Spell_1	X:\Games\TrialsOfFire\TrialsOfFire\TrialsOfFire_WwiseProject\.cache\Mac\SFX\Fire Ball Spell_1_37FEBF96.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX_spell_cast\Fire Ball Spell_1		182384
	741307772	189 MOOG LEAD STEM	X:\Games\TrialsOfFire\TrialsOfFire\TrialsOfFire_WwiseProject\.cache\Mac\SFX\Explore\189 MOOG LEAD STEM_D79FB2B7.wem		\Interactive Music Hierarchy\Default Work Unit\Explore Playlist\Explore\189 MOOG LEAD STEM		7275888
	773941578	leftWing_2	X:\Games\TrialsOfFire\TrialsOfFire\TrialsOfFire_WwiseProject\.cache\Mac\SFX\leftWing_2_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\dragonWingLeft\leftWing_2		162352
	775112491	dragon_grown_1	X:\Games\TrialsOfFire\TrialsOfFire\TrialsOfFire_WwiseProject\.cache\Mac\SFX\dragon_grown_1_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Dragon_Roar\dragon_grown_1		430784
	790201985	186 Choir STEM	X:\Games\TrialsOfFire\TrialsOfFire\TrialsOfFire_WwiseProject\.cache\Mac\SFX\Explore\186 Choir STEM_D79FB2B7.wem		\Interactive Music Hierarchy\Default Work Unit\Explore Playlist\Explore\186 Choir STEM		7275888
	849014329	182 Strings STEM	X:\Games\TrialsOfFire\TrialsOfFire\TrialsOfFire_WwiseProject\.cache\Mac\SFX\Combat\182 Strings STEM_D79FB2B7.wem		\Interactive Music Hierarchy\Default Work Unit\Combat Playlist\Combat Main\182 Strings STEM		7275888
	885257404	183 Pad STEM	X:\Games\TrialsOfFire\TrialsOfFire\TrialsOfFire_WwiseProject\.cache\Mac\SFX\Combat\183 Pad STEM_D79FB2B7.wem		\Interactive Music Hierarchy\Default Work Unit\Combat Playlist\Combat Main\183 Pad STEM		7275888
	886936071	179 Drums Tension STEM	X:\Games\TrialsOfFire\TrialsOfFire\TrialsOfFire_WwiseProject\.cache\Mac\SFX\Combat\179 Drums Tension STEM_D79FB2B7.wem		\Interactive Music Hierarchy\Default Work Unit\Combat Playlist\Combat Variation\179 Drums Tension STEM		7275888
	891899391	178 Brass STEM	X:\Games\TrialsOfFire\TrialsOfFire\TrialsOfFire_WwiseProject\.cache\Mac\SFX\Combat\178 Brass STEM_D79FB2B7.wem		\Interactive Music Hierarchy\Default Work Unit\Combat Playlist\Combat Main\178 Brass STEM		7275888
	1018981790	footstep_2	X:\Games\TrialsOfFire\TrialsOfFire\TrialsOfFire_WwiseProject\.cache\Mac\SFX\footsteps\footstep_2_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps_random\footsteps\footstep_2		74632

